FID,dbr,slope,aspect,dem,OBJECTID,ALARM_DATE.x,CONT_DATE.x,Shape_Leng.x,area,DeadBio,LivingBio,duration,fireduration,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Area,stn_1,stn_2,stn_3,month_temp,week_temp,dur_temp,month_precip,week_precip,month_humid,week_humid,dur_humid,month_sol,week_sol,wind_speed
1395,128,39.2372017,253.6340027,224.5359955,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1396,37,7.2575402,283.9070129,199.6069946,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1397,304,29.8952007,130.1609955,255.5099945,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1398,310,28.1119003,281.6390076,297.4859924,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1399,253,28.6424999,292.8359985,243.7519989,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1400,211,33.9365997,255.003006,328.7799988,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1401,405,30.2245007,97.6610031,255.4680023,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1402,154,51.405899,291.9890137,253.6640015,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1403,327,28.2966995,70.4660034,327.7319946,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1404,492,29.4682999,227.8820038,272.7820129,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,79808.39844,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1405,276,21.1467991,241.9920044,328.6369934,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1406,501,37.6775017,126.9319992,268.9370117,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,59154.80078,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1407,339,24.4489994,245.0469971,269.4849854,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1408,291,43.674099,284.2869873,372.1759949,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1409,314,34.6927986,291.4590149,325.2080078,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1410,345,20.3094006,123.8420029,269.45401,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1411,304,51.2522011,38.1179008,351.4440002,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1412,344,41.4071999,175.5970001,276.7189941,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1413,428,35.3973999,189.8829956,273.1080017,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1414,517,28.6886997,337.1329956,344.118988,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1415,468,43.9860992,18.7462997,323.2170105,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,13692.2998,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1416,0,24.2031994,108.5319977,254.8099976,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,79808.39844,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1417,462,39.0089989,150.9750061,286.7250061,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1418,432,32.781601,279.2749939,300.2349854,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1419,306,41.8997993,42.7610016,331.6560059,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1420,548,35.2224007,270.7640076,319.7510071,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1421,451,29.9862995,69.0365982,352.802002,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1422,390,27.0923004,191.2079926,344.428009,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1423,437,35.7086983,316.7850037,307.8179932,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1424,315,35.8409004,72.9533997,339.8739929,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1425,245,40.0854988,75.0764999,346.4460144,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1426,400,46.582901,289.1990051,333.2200012,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,13692.2998,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1427,400,33.7507019,62.9569016,367.5320129,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1428,204,34.3983994,311.57901,311.1210022,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1429,338,30.4808998,62.2554016,248.5859985,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,79808.39844,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1430,362,19.9281998,149.2250061,325.1029968,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,99809.70313,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1431,478,28.1231003,292.5750122,270.5939941,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1432,0,22.5144005,274.5249939,310.4309998,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1433,472,28.1597996,256.8859863,231.6710052,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,106541,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1434,424,40.4304008,284.3859863,321.8330078,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1435,387,53.4580002,18.1219006,294.0740051,20461,12/6/2017,12/7/2017,7285.375934,371.3080139,0,0,1 days 00:00:00.000000000,86400s (~1 days),LRA,LDF,SKIRBALL,30179,4,"FIMT most info from LAFD website, homelss cook fire",422,371.3076172,8,1,NA,1502628.654,Beverly Hills               ,Topanga                     ,Malibu Hills                ,65.74193548,62.625,67,0,0,43.74193548,33.875,8,272.8709677,268.125,10.6
1436,582,31.6133003,100.2419968,485.3420105,20704,9/1/2017,9/8/2017,32510.90605,7051.350098,0,0,7 days 00:00:00.000000000,604800s (~1 weeks),CCO,LDF,LA TUNA,965,14,"5 residential structures, 5 outbuildings lost",7194,7051.351074,8,1,NA,28535804.93,Little Tujunga              ,San Rafael Hills            ,Beverly Hills               ,75.07692308,85.16666667,79,0,0,58.07692308,41.33333333,54,NA,NA,4.5
1437,515,38.5219002,198.6609955,601.382019,20704,9/1/2017,9/8/2017,32510.90605,7051.350098,0,10763.7998,7 days 00:00:00.000000000,604800s (~1 weeks),CCO,LDF,LA TUNA,965,14,"5 residential structures, 5 outbuildings lost",7194,7051.351074,8,1,NA,28535804.93,Little Tujunga              ,San Rafael Hills            ,Beverly Hills               ,75.07692308,85.16666667,79,0,0,58.07692308,41.33333333,54,NA,NA,4.5
1438,467,30.5571003,141.1360016,903.8980103,20704,9/1/2017,9/8/2017,32510.90605,7051.350098,0,0,7 days 00:00:00.000000000,604800s (~1 weeks),CCO,LDF,LA TUNA,965,14,"5 residential structures, 5 outbuildings lost",7194,7051.351074,8,1,NA,28535804.93,Little Tujunga              ,San Rafael Hills            ,Beverly Hills               ,75.07692308,85.16666667,79,0,0,58.07692308,41.33333333,54,NA,NA,4.5
1439,346,34.338501,147.1990051,462.8699951,20704,9/1/2017,9/8/2017,32510.90605,7051.350098,0,0,7 days 00:00:00.000000000,604800s (~1 weeks),CCO,LDF,LA TUNA,965,14,"5 residential structures, 5 outbuildings lost",7194,7051.351074,8,1,NA,28535804.93,Little Tujunga              ,San Rafael Hills            ,Beverly Hills               ,75.07692308,85.16666667,79,0,0,58.07692308,41.33333333,54,NA,NA,4.5
1440,395,30.0235996,132.1660004,492.7229919,20704,9/1/2017,9/8/2017,32510.90605,7051.350098,0,0,7 days 00:00:00.000000000,604800s (~1 weeks),CCO,LDF,LA TUNA,965,14,"5 residential structures, 5 outbuildings lost",7194,7051.351074,8,1,NA,28535804.93,Little Tujunga              ,San Rafael Hills            ,Beverly Hills               ,75.07692308,85.16666667,79,0,0,58.07692308,41.33333333,54,NA,NA,4.5
